id,name,image,model,categoryId,price,description,rating,origin,prepTime,availability,dietary,calories,protein,carbs,fats,flavorProfile,spiceLevel,ingredients,servingSize,tags,price_LKR,price_USD,Gluten-Free,Vegan,Vegetarian,tag_american,tag_appetizer,tag_beans,tag_bread,tag_burger,tag_cheesy,tag_chinese,tag_chocolate,tag_cocktail,tag_coconut,tag_coffee,tag_cold,tag_condiment,tag_cookies,tag_cooling,tag_corn,tag_creamy,tag_crispy,tag_curry,tag_custard,tag_dessert,tag_dip,tag_dumplings,tag_fast food,tag_floral,tag_fried,tag_fries,tag_fritters,tag_fruity,tag_fudge,tag_gluten-free,tag_grain,tag_greens,tag_grilled,tag_hearty,tag_herbal,tag_hot,tag_ice cream,tag_iced,tag_indian,tag_italian,tag_juice,tag_lemonade,tag_lentils,tag_milk,tag_milky,tag_mushrooms,tag_noodles,tag_pasta,tag_pastry,tag_pie,tag_potatoes,tag_pudding,tag_refreshing,tag_rice,tag_salad,tag_savory,tag_seafood,tag_short eats,tag_snack,tag_soda,tag_spiced,tag_spicy,tag_sri lankan,tag_steak,tag_steamed,tag_stir-fry,tag_street food,tag_sweet,tag_syrup,tag_tangy,tag_tea,tag_thai,tag_tropical,tag_vegan,tag_vegetarian,tag_wafers,tag_yogurt,flavor_Bitter,flavor_Citrus,flavor_Creamy,flavor_Earthy,flavor_Floral,flavor_Fresh,flavor_Herbal,flavor_Neutral,flavor_Savory,flavor_Spicy,flavor_Sweet,flavor_Sweet-Savory,flavor_Sweet-Sour,flavor_Sweet-Spicy,flavor_Sweet-Tart,flavor_Tangy,spiceLevel_encoded,origin_American,origin_Chinese,origin_Chinese-American,origin_Indian,origin_Italian,origin_Sri Lankan,origin_Thai,available_in_menu,ingredients_list,nutrition_tags,contextual_tags
188,Mallum,/foodImages/mallum.jpeg,/models/mallum.glb,1,"{'LKR': 100.0, 'USD': 0.3333333333333333}",Stir-fried greens with coconut,4.5,Sri Lankan,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",80,2,5,6,Savory,Mild,"greens, coconut, onion",1 portion,"[""sri lankan"", ""greens"", ""vegetarian""]",100.0,0.3333333333333333,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"['greens', 'coconut', 'onion']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""greens"", ""sri lankan"", ""savory"", ""vegetarian"", ""mild"", ""vegan""]"
189,Raita,/foodImages/raita.jpeg,/models/raita.glb,1,"{'LKR': 100.0, 'USD': 0.3333333333333333}",Cooling yogurt with cucumber,4.5,Indian,Quick (under 15 min),In Stock,"['Vegetarian', 'Gluten-Free']",80,3,5,4,Creamy,Mild,"yogurt, cucumber, cumin",1 portion,"[""indian"", ""yogurt"", ""cooling""]",100.0,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"['yogurt', 'cucumber', 'cumin']","[""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""yogurt"", ""creamy"", ""vegetarian"", ""summer"", ""mild"", ""indian"", ""cooling""]"
190,Mac and Cheese,/foodImages/mac_and_cheese.jpeg,/models/mac_and_cheese.glb,1,"{'LKR': 200.0, 'USD': 0.6666666666666666}",Creamy macaroni with cheese,4.7,American,Medium (15–30 min),In Stock,['Vegetarian'],300,10,30,15,Creamy,Mild,"macaroni, cheese, milk",1 portion,"[""american"", ""pasta"", ""cheesy""]",200.0,0.6666666666666666,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"['macaroni', 'cheese', 'milk']","[""Vegetarian"", ""Gluten-Free""]","[""pasta"", ""american"", ""creamy"", ""vegetarian"", ""mild"", ""cheesy""]"
191,Garlic Mushrooms,/foodImages/garlic_mushrooms.jpeg,/models/garlic_mushrooms.glb,1,"{'LKR': 180.0, 'USD': 0.6}",Sautéed mushrooms with garlic,4.6,Italian,Quick (under 15 min),In Stock,"['Vegetarian', 'Gluten-Free']",120,3,5,10,Savory,Mild,"mushrooms, garlic, butter",1 portion,"[""italian"", ""mushrooms"", ""vegetarian""]",180.0,0.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"['mushrooms', 'garlic', 'butter']","[""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""mushrooms"", ""savory"", ""vegetarian"", ""italian"", ""mild""]"
192,Yam Nuea,/foodImages/yam_nuea.jpeg,/models/yam_nuea.glb,2,"{'LKR': 200.0, 'USD': 0.6666666666666666}",Spicy beef salad with herbs,4.6,Thai,Quick (under 15 min),In Stock,['Gluten-Free'],150,12,5,8,Spicy,Hot,"beef, chili, lime, mint",1 portion,"[""thai"", ""salad"", ""spicy""]",200.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,"['beef', 'chili', 'lime', 'mint']","[""Gluten-Free"", ""Low Calorie""]","[""hot"", ""salad"", ""summer"", ""thai"", ""spicy""]"
193,Edamame,/foodImages/edamame.jpeg,/models/edamame.glb,1,"{'LKR': 150.0, 'USD': 0.5}",Steamed soybeans with salt,4.5,Chinese,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",100,8,8,4,Savory,Mild,"soybeans, salt",1 portion,"[""chinese"", ""beans"", ""vegetarian""]",150.0,0.5,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"['soybeans', 'salt']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""beans"", ""savory"", ""vegetarian"", ""mild"", ""vegan"", ""chinese""]"
194,Gotu Kola Sambol,/foodImages/gotu_kola_sambol.jpeg,/models/gotu_kola_sambol.glb,2,"{'LKR': 100.0, 'USD': 0.3333333333333333}",Fresh herb salad with coconut,4.5,Sri Lankan,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",60,1,5,4,Herbal,Mild,"gotu kola, coconut, lime",1 portion,"[""sri lankan"", ""salad"", ""vegetarian""]",100.0,0.3333333333333333,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"['gotu kola', 'coconut', 'lime']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""salad"", ""sri lankan"", ""vegetarian"", ""summer"", ""herbal"", ""mild"", ""vegan""]"
195,Papadum,/foodImages/papadum.jpeg,/models/papadum.glb,3,"{'LKR': 80.0, 'USD': 0.26666666666666666}",Crispy lentil wafers,4.5,Indian,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",100,3,15,3,Savory,Mild,"lentil flour, spices",2 pieces,"[""indian"", ""wafers"", ""vegetarian""]",80.0,0.2666666666666666,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"['lentil flour', 'spices']","[""Vegan"", ""Vegetarian"", ""Low Calorie""]","[""wafers"", ""savory"", ""vegetarian"", ""mild"", ""indian"", ""vegan""]"
196,Mashed Potatoes,/foodImages/mashed_potatoes.jpeg,/models/mashed_potatoes.glb,1,"{'LKR': 150.0, 'USD': 0.5}",Creamy potatoes with butter,4.6,American,Medium (15–30 min),In Stock,['Vegetarian'],200,3,25,10,Creamy,Mild,"potatoes, butter, milk",1 portion,"[""american"", ""potatoes"", ""creamy""]",150.0,0.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"['potatoes', 'butter', 'milk']","[""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""creamy"", ""american"", ""vegetarian"", ""mild"", ""potatoes""]"
198,Green Mango Salad,/foodImages/green_mango_salad.jpeg,/models/green_mango_salad.glb,2,"{'LKR': 150.0, 'USD': 0.5}",Tangy mango salad with chili,4.6,Thai,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",80,1,15,2,Spicy,Medium,"green mango, chili, lime",1 portion,"[""thai"", ""salad"", ""tangy""]",150.0,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,"['green mango', 'chili', 'lime']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""salad"", ""medium"", ""vegan"", ""vegetarian"", ""summer"", ""tangy"", ""thai"", ""spicy""]"
199,Cucumber Salad,/foodImages/cucumber_salad.jpeg,/models/cucumber_salad.glb,2,"{'LKR': 120.0, 'USD': 0.4}",Cucumber with sesame dressing,4.5,Chinese,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",60,1,5,4,Savory,Mild,"cucumber, sesame oil, vinegar",1 portion,"[""chinese"", ""salad"", ""refreshing""]",120.0,0.4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"['cucumber', 'sesame oil', 'vinegar']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""salad"", ""refreshing"", ""savory"", ""vegetarian"", ""mild"", ""vegan"", ""chinese""]"
200,Kiri Hodi,/foodImages/kiri_hodi.jpeg,/models/kiri_hodi.glb,2,"{'LKR': 120.0, 'USD': 0.4}",Mild coconut milk curry,4.5,Sri Lankan,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",100,1,5,8,Creamy,Mild,"coconut milk, turmeric, onion",1 portion,"[""sri lankan"", ""curry"", ""vegetarian""]",120.0,0.4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"['coconut milk', 'turmeric', 'onion']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""curry"", ""sri lankan"", ""creamy"", ""vegetarian"", ""mild"", ""vegan""]"
201,Chutney,/foodImages/chutney.jpeg,/models/chutney.glb,1,"{'LKR': 80.0, 'USD': 0.26666666666666666}",Sweet and spicy mango chutney,4.6,Indian,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",60,0,15,0,Sweet-Spicy,Medium,"mango, sugar, chili",1 portion,"[""indian"", ""condiment"", ""sweet""]",80.0,0.2666666666666666,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,"['mango', 'sugar', 'chili']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""condiment"", ""dessert"", ""medium"", ""vegetarian"", ""sweet-spicy"", ""indian"", ""vegan"", ""sweet"", ""spicy""]"
202,Baked Beans,/foodImages/baked_beans.jpeg,/models/baked_beans.glb,1,"{'LKR': 150.0, 'USD': 0.5}",Sweet and savory baked beans,4.5,American,Medium (15–30 min),In Stock,['Vegetarian'],200,6,35,2,Sweet-Savory,Mild,"beans, tomato sauce, sugar",1 portion,"[""american"", ""beans"", ""hearty""]",150.0,0.5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,"['beans', 'tomato sauce', 'sugar']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""beans"", ""sweet-savory"", ""dessert"", ""american"", ""vegetarian"", ""mild"", ""vegan"", ""hearty""]"
203,Polenta Fries,/foodImages/polenta_fries.jpeg,/models/polenta_fries.glb,1,"{'LKR': 180.0, 'USD': 0.6}",Crispy cornmeal fries,4.6,Italian,Medium (15–30 min),In Stock,"['Vegetarian', 'Gluten-Free']",200,3,30,8,Savory,Mild,"polenta, oil, salt",1 portion,"[""italian"", ""fries"", ""vegetarian""]",180.0,0.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"['polenta', 'oil', 'salt']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""savory"", ""vegetarian"", ""italian"", ""mild"", ""vegan"", ""fries""]"
204,Tofu Salad,/foodImages/tofu_salad.jpeg,/models/tofu_salad.glb,2,"{'LKR': 150.0, 'USD': 0.5}",Tofu with sesame and greens,4.5,Thai,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",120,6,5,8,Savory,Mild,"tofu, sesame oil, greens",1 portion,"[""thai"", ""salad"", ""vegetarian""]",150.0,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"['tofu', 'sesame oil', 'greens']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""salad"", ""savory"", ""vegetarian"", ""mild"", ""vegan"", ""thai""]"
205,Bok Choy,/foodImages/bok_choy.jpeg,/models/bok_choy.glb,1,"{'LKR': 120.0, 'USD': 0.4}",Stir-fried bok choy with garlic,4.5,Chinese,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",80,2,5,5,Savory,Mild,"bok choy, garlic, soy sauce",1 portion,"[""chinese"", ""greens"", ""vegetarian""]",120.0,0.4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"['bok choy', 'garlic', 'soy sauce']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""greens"", ""savory"", ""vegetarian"", ""mild"", ""vegan"", ""chinese""]"
206,Dhal Fry,/foodImages/dhal_fry.jpeg,/models/dhal_fry.glb,3,"{'LKR': 120.0, 'USD': 0.4}",Spiced lentil side dish,4.6,Indian,Medium (15–30 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",150,6,20,5,Savory,Medium,"lentils, spices, onion",1 portion,"[""indian"", ""lentils"", ""vegetarian""]",120.0,0.4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,"['lentils', 'spices', 'onion']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""lentils"", ""medium"", ""savory"", ""vegetarian"", ""healthy"", ""indian"", ""vegan""]"
207,Corn on the Cob,/foodImages/corn_on_the_cob.jpeg,/models/corn_on_the_cob.glb,3,"{'LKR': 100.0, 'USD': 0.3333333333333333}",Grilled corn with butter,4.5,American,Quick (under 15 min),In Stock,"['Vegetarian', 'Gluten-Free']",150,3,20,7,Savory,Mild,"corn, butter, salt",1 piece,"[""american"", ""corn"", ""vegetarian""]",100.0,0.3333333333333333,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"['corn', 'butter', 'salt']","[""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""savory"", ""american"", ""vegetarian"", ""mild"", ""corn""]"
208,Sauteed Spinach,/foodImages/sauteed_spinach.jpeg,/models/sauteed_spinach.glb,1,"{'LKR': 120.0, 'USD': 0.4}",Spinach with garlic and olive oil,4.5,Italian,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan', 'Gluten-Free']",80,2,5,6,Savory,Mild,"spinach, garlic, olive oil",1 portion,"[""italian"", ""greens"", ""vegetarian""]",120.0,0.4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"['spinach', 'garlic', 'olive oil']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""greens"", ""savory"", ""vegetarian"", ""italian"", ""mild"", ""vegan""]"
209,Fried Okra,/foodImages/fried_okra.jpeg,/models/fried_okra.glb,1,"{'LKR': 150.0, 'USD': 0.5}",Crispy fried okra with spices,4.6,American,Quick (under 15 min),In Stock,['Vegetarian'],200,3,20,12,Savory,Mild,"okra, cornmeal, oil",1 portion,"[""american"", ""fried"", ""vegetarian""]",150.0,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"['okra', 'cornmeal', 'oil']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""savory"", ""american"", ""vegetarian"", ""mild"", ""vegan"", ""fried""]"
210,Eggplant Stir-fry,/foodImages/eggplant_stir_fry.jpeg,/models/eggplant_stir_fry.glb,2,"{'LKR': 120.0, 'USD': 0.4}",Eggplant with soy and garlic,4.5,Chinese,Quick (under 15 min),In Stock,"['Vegetarian', 'Vegan']",100,2,10,6,Savory,Mild,"eggplant, soy sauce, garlic",1 portion,"[""chinese"", ""stir-fry"", ""vegetarian""]",120.0,0.4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"['eggplant', 'soy sauce', 'garlic']","[""Vegan"", ""Vegetarian"", ""Gluten-Free"", ""Low Calorie""]","[""stir-fry"", ""savory"", ""vegetarian"", ""mild"", ""vegan"", ""chinese""]"
